,iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality_cumulative_absolute,excess_mortality_cumulative,excess_mortality,excess_mortality_cumulative_per_million
125595,OWID_WRL,,World,2020-07-25,16054517.0,255870.0,250646.0,675582.0,6185.0,5960.714,2038.678,32.492,31.828,85.789,0.785,0.757,1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125596,OWID_WRL,,World,2020-07-26,16268765.0,214248.0,250651.286,679914.0,4332.0,5879.429,2065.884,27.206,31.829,86.339,0.55,0.747,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125597,OWID_WRL,,World,2020-07-27,16494987.0,226222.0,253613.0,685119.0,5205.0,6082.286,2094.611,28.727,32.205,87.0,0.661,0.772,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125598,OWID_WRL,,World,2020-07-28,16744912.0,249925.0,255790.714,691734.0,6615.0,6111.857,2126.347,31.737,32.482,87.84,0.84,0.776,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125599,OWID_WRL,,World,2020-07-29,17033237.0,288325.0,257021.714,698775.0,7041.0,6066.429,2162.96,36.613,32.638,88.734,0.894,0.77,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125600,OWID_WRL,,World,2020-07-30,17313913.0,280676.0,256735.0,705459.0,6684.0,6072.714,2198.602,35.642,32.601,89.582,0.849,0.771,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125601,OWID_WRL,,World,2020-07-31,17604169.0,290256.0,257931.714,711984.0,6525.0,6083.857,2235.46,36.858,32.753,90.411,0.829,0.773,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125602,OWID_WRL,,World,2020-08-01,17855397.0,251228.0,257268.571,718141.0,6157.0,6079.857,2267.362,31.902,32.669,91.193,0.782,0.772,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125603,OWID_WRL,,World,2020-08-02,18086693.0,231296.0,259704.0,722817.0,4676.0,6129.0,2296.733,29.371,32.978,91.787,0.594,0.778,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125604,OWID_WRL,,World,2020-08-03,18293193.0,206500.0,256886.571,727571.0,4754.0,6064.571,2322.955,26.222,32.621,92.39,0.604,0.77,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125605,OWID_WRL,,World,2020-08-04,18547280.0,254087.0,257481.143,734543.0,6972.0,6115.571,2355.22,32.265,32.696,93.276,0.885,0.777,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125606,OWID_WRL,,World,2020-08-05,18825286.0,278006.0,256007.0,741998.0,7455.0,6174.714,2390.523,35.303,32.509,94.222,0.947,0.784,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125607,OWID_WRL,,World,2020-08-06,19108265.0,282979.0,256336.0,748829.0,6831.0,6195.714,2426.457,35.934,32.551,95.09,0.867,0.787,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125608,OWID_WRL,,World,2020-08-07,19392267.0,284002.0,255442.571,755566.0,6737.0,6226.0,2462.521,36.064,32.437,95.945,0.855,0.791,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125609,OWID_WRL,,World,2020-08-08,19651758.0,259491.0,256623.0,761655.0,6089.0,6216.286,2495.472,32.951,32.587,96.719,0.773,0.789,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125610,OWID_WRL,,World,2020-08-09,19878677.0,226919.0,255997.714,766829.0,5174.0,6287.429,2524.287,28.815,32.508,97.376,0.657,0.798,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125611,OWID_WRL,,World,2020-08-10,20102433.0,223756.0,258462.857,772108.0,5279.0,6362.429,2552.701,28.414,32.821,98.046,0.67,0.808,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125612,OWID_WRL,,World,2020-08-11,20364660.0,262227.0,259625.714,778802.0,6694.0,6322.714,2586.0,33.299,32.968,98.896,0.85,0.803,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125613,OWID_WRL,,World,2020-08-12,20638074.0,273414.0,258969.714,785760.0,6958.0,6251.714,2620.719,34.719,32.885,99.779,0.884,0.794,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125614,OWID_WRL,,World,2020-08-13,20927451.0,289377.0,259883.714,792569.0,6809.0,6248.571,2657.466,36.746,33.001,100.644,0.865,0.793,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125615,OWID_WRL,,World,2020-08-14,21230819.0,303368.0,262650.286,799200.0,6631.0,6233.429,2695.989,38.523,33.353,101.486,0.842,0.792,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125616,OWID_WRL,,World,2020-08-15,21481298.0,250479.0,261362.857,805210.0,6010.0,6222.143,2727.796,31.807,33.189,102.249,0.763,0.79,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125617,OWID_WRL,,World,2020-08-16,21696560.0,215262.0,259697.571,810027.0,4817.0,6171.143,2755.131,27.335,32.978,102.861,0.612,0.784,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125618,OWID_WRL,,World,2020-08-17,21903255.0,206695.0,257260.286,814524.0,4497.0,6059.429,2781.378,26.247,32.668,103.432,0.571,0.769,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125619,OWID_WRL,,World,2020-08-18,22159337.0,256082.0,256382.429,821583.0,7059.0,6111.571,2813.896,32.518,32.557,104.328,0.896,0.776,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125620,OWID_WRL,,World,2020-08-19,22435789.0,276452.0,256816.429,828638.0,7055.0,6125.429,2849.001,35.105,32.612,105.224,0.896,0.778,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125621,OWID_WRL,,World,2020-08-20,22708988.0,273199.0,254505.286,835051.0,6413.0,6068.857,2883.694,34.692,32.318,106.039,0.814,0.771,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125622,OWID_WRL,,World,2020-08-21,22970179.0,261191.0,248480.0,840800.0,5749.0,5942.857,2916.861,33.167,31.553,106.769,0.73,0.755,0.99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125623,OWID_WRL,,World,2020-08-22,23235696.0,265517.0,250628.286,846674.0,5874.0,5923.429,2950.577,33.717,31.826,107.515,0.746,0.752,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125624,OWID_WRL,,World,2020-08-23,23442189.0,206493.0,249375.571,851022.0,4348.0,5856.429,2976.799,26.221,31.667,108.067,0.552,0.744,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125625,OWID_WRL,,World,2020-08-24,23665803.0,223614.0,251792.571,855701.0,4679.0,5882.429,3005.194,28.396,31.974,108.661,0.594,0.747,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125626,OWID_WRL,,World,2020-08-25,23910393.0,244590.0,250150.857,862348.0,6647.0,5823.571,3036.254,31.059,31.765,109.505,0.844,0.74,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125627,OWID_WRL,,World,2020-08-26,24192702.0,282309.0,250987.571,868917.0,6569.0,5754.143,3072.103,35.849,31.872,110.339,0.834,0.731,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125628,OWID_WRL,,World,2020-08-27,24477555.0,284853.0,252652.429,875139.0,6222.0,5726.857,3108.274,36.172,32.083,111.129,0.79,0.727,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125629,OWID_WRL,,World,2020-08-28,24760881.0,283326.0,255814.571,880967.0,5828.0,5738.143,3144.253,35.978,32.485,111.869,0.74,0.729,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125630,OWID_WRL,,World,2020-08-29,25026187.0,265306.0,255784.429,886659.0,5692.0,5712.143,3177.942,33.69,32.481,112.592,0.723,0.725,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125631,OWID_WRL,,World,2020-08-30,25247630.0,221443.0,257920.143,891087.0,4428.0,5723.571,3206.062,28.12,32.752,113.154,0.562,0.727,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125632,OWID_WRL,,World,2020-08-31,25507827.0,260197.0,263146.286,895419.0,4332.0,5674.0,3239.103,33.041,33.416,113.704,0.55,0.721,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125633,OWID_WRL,,World,2020-09-01,25773767.0,265940.0,266196.286,902082.0,6663.0,5676.286,3272.874,33.77,33.803,114.551,0.846,0.721,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125634,OWID_WRL,,World,2020-09-02,26056986.0,283219.0,266326.286,908351.0,6269.0,5633.429,3308.838,35.964,33.819,115.347,0.796,0.715,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125635,OWID_WRL,,World,2020-09-03,26338583.0,281597.0,265861.143,914421.0,6070.0,5611.714,3344.597,35.759,33.76,116.117,0.771,0.713,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125636,OWID_WRL,,World,2020-09-04,26652906.0,314323.0,270289.286,920330.0,5909.0,5623.286,3384.511,39.914,34.323,116.868,0.75,0.714,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125637,OWID_WRL,,World,2020-09-05,26923235.0,270329.0,271006.857,925545.0,5215.0,5555.143,3418.838,34.328,34.414,117.53,0.662,0.705,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125638,OWID_WRL,,World,2020-09-06,27153533.0,230298.0,272271.857,929656.0,4111.0,5509.857,3448.083,29.244,34.574,118.052,0.522,0.7,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125639,OWID_WRL,,World,2020-09-07,27371882.0,218349.0,266293.571,939254.0,5746.0,5711.857,3475.81,27.727,33.815,119.271,0.73,0.725,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125640,OWID_WRL,,World,2020-09-08,27612366.0,240484.0,262657.0,944373.0,5119.0,5491.286,3506.347,30.538,33.353,119.921,0.65,0.697,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125641,OWID_WRL,,World,2020-09-09,27897573.0,285207.0,262941.0,950550.0,6177.0,5478.143,3542.564,36.217,33.389,120.705,0.784,0.696,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125642,OWID_WRL,,World,2020-09-10,28197395.0,299822.0,265544.571,956570.0,6020.0,5471.0,3580.637,38.073,33.72,121.47,0.764,0.695,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125643,OWID_WRL,,World,2020-09-11,28519095.0,321700.0,266598.429,962601.0,6031.0,5488.429,3621.488,40.851,33.854,122.236,0.766,0.697,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125644,OWID_WRL,,World,2020-09-12,28806362.0,287267.0,269018.143,967699.0,5098.0,5471.714,3657.967,36.479,34.161,122.883,0.647,0.695,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125645,OWID_WRL,,World,2020-09-13,29049217.0,242855.0,270812.0,971662.0,3963.0,5450.571,3688.806,30.839,34.389,123.386,0.503,0.692,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125646,OWID_WRL,,World,2020-09-14,29311856.0,262639.0,277139.143,976178.0,4516.0,5274.857,3722.157,33.351,35.192,123.96,0.573,0.67,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125647,OWID_WRL,,World,2020-09-15,29597195.0,285339.0,283547.0,982785.0,6607.0,5487.429,3758.39,36.234,36.006,124.799,0.839,0.697,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125648,OWID_WRL,,World,2020-09-16,29901726.0,304531.0,286307.571,988691.0,5906.0,5448.714,3797.061,38.671,36.357,125.549,0.75,0.692,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125649,OWID_WRL,,World,2020-09-17,30216546.0,314820.0,288450.143,994297.0,5606.0,5389.571,3837.038,39.977,36.629,126.26,0.712,0.684,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125650,OWID_WRL,,World,2020-09-18,30542521.0,325975.0,289060.857,1000185.0,5888.0,5369.143,3878.432,41.394,36.706,127.008,0.748,0.682,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125651,OWID_WRL,,World,2020-09-19,30835132.0,292611.0,289824.286,1005557.0,5372.0,5408.286,3915.589,37.157,36.803,127.69,0.682,0.687,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125652,OWID_WRL,,World,2020-09-20,31087780.0,252648.0,291223.286,1009536.0,3979.0,5410.571,3947.672,32.082,36.981,128.196,0.505,0.687,1.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125653,OWID_WRL,,World,2020-09-21,31362554.0,274774.0,292956.857,1013862.0,4326.0,5383.429,3982.564,34.892,37.201,128.745,0.549,0.684,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125654,OWID_WRL,,World,2020-09-22,31647317.0,284763.0,292874.571,1020067.0,6205.0,5326.0,4018.724,36.161,37.191,129.533,0.788,0.676,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125655,OWID_WRL,,World,2020-09-23,31923414.0,276097.0,288812.571,1025684.0,5617.0,5284.714,4053.784,35.06,36.675,130.246,0.713,0.671,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125656,OWID_WRL,,World,2020-09-24,32276956.0,353542.0,294344.286,1032273.0,6589.0,5425.143,4098.679,44.894,37.377,131.083,0.837,0.689,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125657,OWID_WRL,,World,2020-09-25,32608037.0,331081.0,295073.714,1038190.0,5917.0,5429.286,4140.721,42.042,37.47,131.834,0.751,0.689,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125658,OWID_WRL,,World,2020-09-26,32896986.0,288949.0,294550.571,1043770.0,5580.0,5459.0,4177.413,36.692,37.403,132.543,0.709,0.693,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125659,OWID_WRL,,World,2020-09-27,33148901.0,251915.0,294445.857,1047611.0,3841.0,5439.286,4209.403,31.989,37.39,133.031,0.488,0.691,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125660,OWID_WRL,,World,2020-09-28,33403284.0,254383.0,291532.857,1051618.0,4007.0,5393.714,4241.705,32.303,37.02,133.539,0.509,0.685,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125661,OWID_WRL,,World,2020-09-29,33686234.0,282950.0,291273.857,1057721.0,6103.0,5379.143,4277.636,35.93,36.987,134.314,0.775,0.683,1.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125662,OWID_WRL,,World,2020-09-30,34012323.0,326089.0,298415.571,1064226.0,6505.0,5506.0,4319.044,41.408,37.894,135.14,0.826,0.699,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125663,OWID_WRL,,World,2020-10-01,34330972.0,318649.0,293430.857,1073078.0,8852.0,5829.286,4359.507,40.464,37.261,136.264,1.124,0.74,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125664,OWID_WRL,,World,2020-10-02,34629156.0,298184.0,288731.286,1078107.0,5029.0,5702.429,4397.372,37.865,36.664,136.903,0.639,0.724,1.03,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125665,OWID_WRL,,World,2020-10-03,34962227.0,333071.0,295034.429,1083558.0,5451.0,5684.0,4439.667,42.295,37.465,137.595,0.692,0.722,1.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125666,OWID_WRL,,World,2020-10-04,35223454.0,261227.0,296364.714,1087587.0,4029.0,5710.857,4472.839,33.172,37.634,138.107,0.512,0.725,1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125667,OWID_WRL,,World,2020-10-05,35523009.0,299555.0,302817.857,1094588.0,7001.0,6138.571,4510.878,38.039,38.453,138.996,0.889,0.78,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125668,OWID_WRL,,World,2020-10-06,35849314.0,326305.0,309011.429,1100450.0,5862.0,6104.143,4552.314,41.436,39.24,139.74,0.744,0.775,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
125669,OWID_WRL,,World,2020-10-07,36200479.0,351165.0,312593.714,1106354.0,5904.0,6018.286,4596.906,44.593,39.695,140.49,0.75,0.764,1.07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7874965730.0,58.045,30.9,8.696,5.355,15469.207,10.0,233.07,8.51,6.434,34.635,60.13,2.705,72.58,0.737,,,,
